course,subject_abbr,course_subject,course_num,course_name,term_year,gpa,total,n_count,c_count,f_count,cr_count,p_count,nw_count,other_count,bc_count,u_count,d_count,ab_count,a_count,s_count,i_count,b_count,nr_count
COUN PSY 650,COUN PSY,Counseling Psychology,650,Theory and Practice in Interviewing,2017,3.9302022906440577,168,0,1,0,0,0,0,0,3,0,0,6,152,0,4,2,0
COUN PSY 699,COUN PSY,Counseling Psychology,699,Independent Reading,2017,4.0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
COUN PSY 719,COUN PSY,Counseling Psychology,719,Introduction to Qualitative Research,2017,4.0,39,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
COUN PSY 723,COUN PSY,Counseling Psychology,723,Developmental Processes Across the Life Span,2017,3.9642857142857144,30,0,0,0,0,0,0,0,0,0,0,0,27,2,0,1,0
COUN PSY 726,COUN PSY,Counseling Psychology,726,Ethnic and Racial Diversity in Social Development,2017,3.9722222222222223,18,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
COUN PSY 730,COUN PSY,Counseling Psychology,730,Professional Counseling Orientation,2017,3.9705882352941178,17,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
COUN PSY 788,COUN PSY,Counseling Psychology,788,Qualitative Research Methods in Education: Field Methods I,2017,4.0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
COUN PSY 789,COUN PSY,Counseling Psychology,789,Qualitative Research Methods in Education: Field Methods II,2017,3.9642857142857144,27,0,0,0,0,0,0,0,0,0,0,0,23,2,1,1,0
COUN PSY 791,COUN PSY,Counseling Psychology,791,Foundations of Clinical Mental Health Counseling,2017,3.928571428571429,14,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
COUN PSY 800,COUN PSY,Counseling Psychology,800,Theories of Counseling,2017,3.90625,16,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
COUN PSY 802,COUN PSY,Counseling Psychology,802,Group Dynamics Processing and Counseling,2017,4.0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
COUN PSY 805,COUN PSY,Counseling Psychology,805,Helping Relationships and Techniques,2017,3.8333333333333335,15,0,0,0,0,0,0,0,0,0,0,3,11,0,0,1,0
COUN PSY 806,COUN PSY,Counseling Psychology,806,Supervised Practicum in Counseling I,2017,4.0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
COUN PSY 808,COUN PSY,Counseling Psychology,808,Supervised Practicum in Counseling III: Advanced,2017,4.0,21,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0
COUN PSY 810,COUN PSY,Counseling Psychology,810,Professional Development and Clinical Practice,2017,4.0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
COUN PSY 825,COUN PSY,Counseling Psychology,825,Counseling Psychology Techniques With Families,2017,4.0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
COUN PSY 860,COUN PSY,Counseling Psychology,860,Social and Cultural Foundations of Counseling,2017,4.0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
COUN PSY 865,COUN PSY,Counseling Psychology,865,Lifestyle and Career Development,2017,3.96,25,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
COUN PSY 890,COUN PSY,Counseling Psychology,890,Advanced Assessment Techniques in Counseling Psychology,2017,3.95,10,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
COUN PSY 951,COUN PSY,Counseling Psychology,951,Counseling Psychology Research in Individual Intervention,2017,4.0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0
COUN PSY 954,COUN PSY,Counseling Psychology,954,Seminar: Topical Research in Counseling Psychology,2017,4.0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
COUN PSY 960,COUN PSY,Counseling Psychology,960,"Research Methods in Counseling Psychology, II",2017,3.85,11,0,0,0,0,0,0,0,0,0,0,1,8,0,1,1,0
CRB 640,CRB,Cell and Regenerative Biology,640,Fundamentals of Stem Cell and Regenerative Biology,2017,3.9166666666666665,12,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
CRB 650,CRB,Cell and Regenerative Biology,650,Molecular and Cellular Organogenesis,2017,3.631578947368421,20,0,0,0,0,0,0,0,0,0,0,8,8,1,0,3,0
CRB 701,CRB,Cell and Regenerative Biology,701,Cell Signaling and Human Disease,2017,4.0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
CRB 800,CRB,Cell and Regenerative Biology,800,"Intellectual Property, Patents and Licensing",2017,3.6739130434782608,23,0,0,0,0,0,0,0,0,0,0,11,10,0,0,2,0
CRB 802,CRB,Cell and Regenerative Biology,802,Business of Biotechnology: Fundamentals of Product Development,2017,3.8260869565217392,23,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0
CRB 803,CRB,Cell and Regenerative Biology,803,Molecular Technologies I,2017,3.9782608695652177,23,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
CRB 804,CRB,Cell and Regenerative Biology,804,Biotechnology Regulation and Ethics,2017,3.130434782608696,23,0,3,0,0,0,0,0,2,0,0,6,4,0,0,8,0
CRB 820,CRB,Cell and Regenerative Biology,820,Biotechnology Operations,2017,3.4473684210526314,19,0,0,0,0,0,0,0,1,0,0,10,4,0,0,4,0
CRB 824,CRB,Cell and Regenerative Biology,824,Molecular Technologies II,2017,3.973684210526316,19,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
CRB 830,CRB,Cell and Regenerative Biology,830,Early Drug Discovery,2017,3.6052631578947367,19,0,0,0,0,0,0,0,0,0,0,7,8,0,0,4,0
CRB 834,CRB,Cell and Regenerative Biology,834,Molecular Technologies III,2017,4.0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
CRB 841,CRB,Cell and Regenerative Biology,841,Business of Biotechnology: Contemporary Challenges and Applications,2017,3.526315789473684,19,0,0,0,0,0,0,0,0,0,0,6,7,0,0,6,0
CS&D 110,CS&D,Communication Sciences and Disorders,110,Introduction to Communicative Disorders,2017,3.7631668946648427,206,0,1,1,0,0,0,0,4,0,0,45,140,1,0,14,0
CS&D 201,CS&D,Communication Sciences and Disorders,201,Speech Science,2017,3.3744658119658117,161,0,16,3,0,0,0,0,16,1,4,23,77,0,0,21,0
CS&D 202,CS&D,Communication Sciences and Disorders,202,Normal Aspects of Hearing,2017,3.5512016021361816,177,0,7,4,0,0,0,0,9,0,5,23,113,0,0,16,0
CS&D 210,CS&D,Communication Sciences and Disorders,210,Neural Basis of Communication,2017,3.604,126,0,6,0,0,0,0,0,4,0,3,21,79,1,0,12,0
CS&D 240,CS&D,Communication Sciences and Disorders,240,Language Development in Children and Adolescents,2017,3.6774364406779663,152,0,3,0,0,0,2,0,2,0,2,19,110,0,0,14,0
CS&D 303,CS&D,Communication Sciences and Disorders,303,Speech Acoustics and Perception,2017,3.6153846153846154,143,0,2,2,0,0,0,0,5,0,1,35,83,0,0,15,0
CS&D 315,CS&D,Communication Sciences and Disorders,315,Phonetics and Phonological Development,2017,3.585858585858586,99,0,2,0,0,0,0,0,7,0,1,21,55,0,0,13,0
CS&D 318,CS&D,Communication Sciences and Disorders,318,"Voice, Craniofacial and Fluency Disorders",2017,3.897058823529412,136,0,0,0,0,0,0,0,1,0,0,15,115,0,0,5,0
CS&D 320,CS&D,Communication Sciences and Disorders,320,Introduction to Audiology,2017,3.6983685576566554,149,0,5,0,0,0,0,0,4,0,1,24,104,0,0,11,0
CS&D 371,CS&D,Communication Sciences and Disorders,371,Pre-Clinical Observation of Children and Adults,2017,4.0,36,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
CS&D 424,CS&D,Communication Sciences and Disorders,424,Sign Language I,2017,3.8253968253968256,126,0,2,0,0,0,0,0,0,0,0,16,98,0,0,10,0
CS&D 425,CS&D,Communication Sciences and Disorders,425,Auditory Rehabilitation,2017,3.8267326732673266,101,0,0,1,0,0,0,0,3,0,0,14,81,0,0,2,0
CS&D 440,CS&D,Communication Sciences and Disorders,440,"Child Language Disorders, Assessment and Intervention",2017,3.953333333333333,75,0,0,0,0,0,0,0,0,0,0,1,71,0,0,3,0
CS&D 481,CS&D,Communication Sciences and Disorders,481,Undergraduate Junior Honors,2017,3.85,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
CS&D 503,CS&D,Communication Sciences and Disorders,503,"Neural Mechanisms of Speech, Hearing and Language",2017,3.88,50,0,0,0,0,0,0,0,0,0,0,4,42,0,0,4,0
CS&D 699,CS&D,Communication Sciences and Disorders,699,Directed Study,2017,3.9692307692307693,57,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
CS&D 703,CS&D,Communication Sciences and Disorders,703,Language and Learning Disorders of Children,2017,4.0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
CS&D 704,CS&D,Communication Sciences and Disorders,704,Acquired Language and Cognitive-Communication Disorders in Adults,2017,3.952380952380953,21,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0
CS&D 705,CS&D,Communication Sciences and Disorders,705,Motor Speech Disorders/Augmentative and Alternative Communication,2017,3.952380952380953,21,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0
CS&D 706,CS&D,Communication Sciences and Disorders,706,Management and Assessment of Voice Disorders,2017,3.844827586206896,29,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0
CS&D 707,CS&D,Communication Sciences and Disorders,707,Swallowing Disorders,2017,4.0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
CS&D 708,CS&D,Communication Sciences and Disorders,708,Fluency and Phonological Disorders,2017,4.0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
CS&D 709,CS&D,Communication Sciences and Disorders,709,Language Development and Disorders in School Age Populations: School Methods and Procedures,2017,4.0,52,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
CS&D 713,CS&D,Communication Sciences and Disorders,713,Introduction to Medical Speech Pathology,2017,3.952380952380953,21,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0
CS&D 752,CS&D,Communication Sciences and Disorders,752,Capstone in Communication Sciences and Disorders: Integration of Clinical and Research Methods,2017,3.95,30,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0
CS&D 790,CS&D,Communication Sciences and Disorders,790,Practicum in Communicative Disorders,2017,3.897321428571429,85,0,0,1,0,0,0,0,0,0,0,2,81,0,0,1,0
CS&D 832,CS&D,Communication Sciences and Disorders,832,Pediatric Audiology,2017,3.95,10,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
CS&D 834,CS&D,Communication Sciences and Disorders,834,Counseling in Audiology,2017,4.0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
CS&D 835,CS&D,Communication Sciences and Disorders,835,Clinical Research Methods,2017,3.7916666666666665,12,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,0
CS&D 836,CS&D,Communication Sciences and Disorders,836,Pediatric Habilitation/Rehabilitation,2017,4.0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
CS&D 845,CS&D,Communication Sciences and Disorders,845,"The Human Balance System: Structure, Assessment, and Rehabilitation",2017,3.9615384615384617,13,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
CS&D 846,CS&D,Communication Sciences and Disorders,846,The Human Balance System: Laboratory,2017,3.9615384615384617,13,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
CS&D 849,CS&D,Communication Sciences and Disorders,849,Geriatric Audiology: Diagnosis and Rehabilitation,2017,4.0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
CS&D 850,CS&D,Communication Sciences and Disorders,850,Hearing Science I: Basic Acoustics and Psychoacoustics,2017,3.863636363636364,11,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0
CS&D 852,CS&D,Communication Sciences and Disorders,852,Hearing Assessment,2017,3.4545454545454546,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0
CS&D 853,CS&D,Communication Sciences and Disorders,853,Hearing Assessment Laboratory,2017,3.9545454545454546,11,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
CS&D 854,CS&D,Communication Sciences and Disorders,854,Electroacoustics and Instrument Calibration,2017,3.636363636363636,11,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,0
CS&D 855,CS&D,Communication Sciences and Disorders,855,Electroacoustics and Calibration Laboratory,2017,4.0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
CS&D 856,CS&D,Communication Sciences and Disorders,856,Amplification Systems I,2017,3.8,10,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0
CS&D 857,CS&D,Communication Sciences and Disorders,857,Laboratory in Amplification Systems I,2017,4.0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
CS&D 858,CS&D,Communication Sciences and Disorders,858,Physiological Assessment in Audiology I,2017,3.8,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0
CS&D 859,CS&D,Communication Sciences and Disorders,859,Laboratory in Physiological Assessment of the Auditory System I,2017,4.0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
CS&D 860,CS&D,Communication Sciences and Disorders,860,Physiological Assessment in Audiology II,2017,3.6818181818181817,12,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0
CS&D 861,CS&D,Communication Sciences and Disorders,861,Laboratory in Physiological Assessment of the Auditory System II,2017,4.0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
CS&D 862,CS&D,Communication Sciences and Disorders,862,Auditory and Vestibular Pathologies II,2017,3.8846153846153846,13,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
CS&D 863,CS&D,Communication Sciences and Disorders,863,Implantable Auditory Prostheses,2017,4.0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
CS&D 865,CS&D,Communication Sciences and Disorders,865,Practice Management,2017,4.0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
CS&D 866,CS&D,Communication Sciences and Disorders,866,Amplification Systems II,2017,3.9642857142857144,14,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
CS&D 867,CS&D,Communication Sciences and Disorders,867,School Methods for Audiologists,2017,4.0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
CS&D 891,CS&D,Communication Sciences and Disorders,891,Clerkship in Audiology I,2017,3.781818181818182,21,0,0,0,0,0,0,0,0,0,0,7,13,0,0,1,0
CS&D 892,CS&D,Communication Sciences and Disorders,892,Clerkship in Audiology II,2017,3.8511904761904763,25,0,0,0,0,0,0,0,1,0,0,0,17,0,6,1,0
CS&D 893,CS&D,Communication Sciences and Disorders,893,Clerkship in Audiology III,2017,3.956439393939394,25,0,0,0,0,0,0,0,0,0,0,2,21,0,2,0,0
CS&D 894,CS&D,Communication Sciences and Disorders,894,Externship in Audiology,2017,3.85,24,0,0,0,0,0,0,0,0,0,0,1,8,0,14,1,0
CS&D 899,CS&D,Communication Sciences and Disorders,899,Capstone Study in Audiology,2017,4.0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
CS&D 900,CS&D,Communication Sciences and Disorders,900,Seminar-Speech Science,2017,3.9545454545454546,37,0,0,0,0,0,0,0,0,0,0,1,31,4,0,1,0
CS&D 921,CS&D,Communication Sciences and Disorders,921,Seminar-Problems in Audiology,2017,3.9545454545454546,24,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0
CS&D 999,CS&D,Communication Sciences and Disorders,999,Independent Studies,2017,4.0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
CSCS 125,CSCS,Civil Society and Community Studies,125,Community and Social Change,2017,3.797619047619047,42,0,0,0,0,0,0,0,0,0,1,7,32,0,0,2,0
CSCS 130,CSCS,Civil Society and Community Studies,130,Community Newswriting,2017,3.8625,40,0,0,0,0,0,0,0,0,0,0,9,30,0,0,1,0
CSCS 300,CSCS,Civil Society and Community Studies,300,Nonprofit Sector: Overview and Foundations,2017,3.7178642056690836,79,0,1,1,0,0,0,0,0,0,1,16,54,0,1,5,0
CSCS 335,CSCS,Civil Society and Community Studies,335,Communicating with Key Audiences,2017,3.76,50,0,0,1,0,0,0,0,1,0,0,11,36,0,0,1,0
CSCS 345,CSCS,Civil Society and Community Studies,345,Strategic Planning for Nonprofit Organizations,2017,3.515151515151515,33,0,1,0,0,0,0,0,2,0,2,2,22,0,0,4,0
CSCS 350,CSCS,Civil Society and Community Studies,350,Community Issues and Service Learning,2017,3.847883597883598,56,0,0,0,0,0,0,0,0,0,0,9,42,0,1,4,0
CSCS 375,CSCS,Civil Society and Community Studies,375,Special Topics,2017,3.0789473684210527,19,0,2,0,0,0,0,0,3,0,1,6,4,0,0,3,0
CSCS 428,CSCS,Civil Society and Community Studies,428,Program Planning in Family and Consumer Education,2017,3.825,40,0,0,1,0,0,0,0,0,0,0,6,33,0,0,0,0
CSCS 460,CSCS,Civil Society and Community Studies,460,Civil Society and Community Leadership,2017,3.8648897058823533,66,0,0,1,0,0,0,0,0,0,0,8,56,0,0,1,0
CSCS 501,CSCS,Civil Society and Community Studies,501,Special Topics,2017,3.7482481611820724,445,0,6,1,0,0,1,0,6,0,1,75,327,0,2,26,0
CSCS 560,CSCS,Civil Society and Community Studies,560,Community Leadership,2017,3.9270833333333335,48,0,0,0,0,0,0,0,0,0,0,5,42,0,0,1,0
CSCS 570,CSCS,Civil Society and Community Studies,570,Community Based Research and Evaluation,2017,3.9615384615384617,39,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
CSCS 601,CSCS,Civil Society and Community Studies,601,Internship,2017,3.958333333333333,38,0,1,0,0,0,0,0,0,0,0,0,37,0,0,0,0
CSCS 675,CSCS,Civil Society and Community Studies,675,General Topics,2017,3.9,12,0,0,0,0,0,0,0,0,0,0,2,8,0,2,0,0
CSCS 801,CSCS,Civil Society and Community Studies,801,Special Topics in Civil Society and Community Research,2017,3.984848484848485,39,0,0,0,0,3,0,0,0,0,0,1,28,0,7,0,0
CURRIC 209,CURRIC,Curriculum and Instruction,209,Digital Media and Literacy,2017,3.98,25,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
CURRIC 240,CURRIC,Curriculum and Instruction,240,"Critical Aspects of Teaching, Schooling, and Education",2017,3.9653660012099214,116,0,0,0,0,0,0,0,1,0,0,1,111,0,1,2,0
CURRIC 277,CURRIC,Curriculum and Instruction,277,Videogames & Learning,2017,3.6819727891156466,294,0,8,3,0,0,0,0,8,0,2,47,202,0,0,24,0
CURRIC 300,CURRIC,Curriculum and Instruction,300,Introduction to Music Education,2017,3.8333333333333335,9,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
CURRIC 301,CURRIC,Curriculum and Instruction,301,Music Learning and Teaching 1,2017,3.7857142857142856,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
CURRIC 303,CURRIC,Curriculum and Instruction,303,Fieldwork in Music Communities,2017,4.0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
CURRIC 304,CURRIC,Curriculum and Instruction,304,"Composition, Arrangement, and Orchestration for the Music Teacher",2017,4.0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
CURRIC 305,CURRIC,Curriculum and Instruction,305,Integrating the Teaching of Reading with Other Language Arts,2017,4.0,36,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0
CURRIC 309,CURRIC,Curriculum and Instruction,309,Reading and Writing Across the Content Areas,2017,4.0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
CURRIC 311,CURRIC,Curriculum and Instruction,311,"Language Acquisition and Use In and Out of Schools, Middle Childhood through Early Adolescence",2017,3.8543823326432025,67,0,0,0,0,0,0,0,2,0,0,10,53,0,0,2,0
CURRIC 312,CURRIC,Curriculum and Instruction,312,ESL/Bilingual Issues,2017,4.0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
CURRIC 314,CURRIC,Curriculum and Instruction,314,Becoming Literate in and out of Schools,2017,3.717391304347826,23,0,1,0,0,0,0,0,0,0,0,5,15,0,0,2,0
CURRIC 315,CURRIC,Curriculum and Instruction,315,Reading and Writing Across the Curriculum in Early Childhood,2017,3.8260869565217392,23,0,0,0,0,0,0,0,1,0,0,3,18,0,0,1,0
CURRIC 316,CURRIC,Curriculum and Instruction,316,ESL/Bilingual Methods,2017,3.6666666666666665,21,0,1,0,0,0,0,0,0,0,1,2,16,0,0,1,0
CURRIC 317,CURRIC,Curriculum and Instruction,317,Dimensions of Literacy,2017,4.0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
CURRIC 318,CURRIC,Curriculum and Instruction,318,Teaching Reading and Writing,2017,4.0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
CURRIC 321,CURRIC,Curriculum and Instruction,321,Chicano/Latino Educational Justice,2017,3.8157894736842106,21,0,0,0,0,0,0,0,0,0,0,5,13,0,2,1,0
CURRIC 323,CURRIC,Curriculum and Instruction,323,Art in Elementary Education,2017,3.75,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
CURRIC 324,CURRIC,Curriculum and Instruction,324,Art in Secondary Education,2017,3.9166666666666665,6,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
CURRIC 325,CURRIC,Curriculum and Instruction,325,Educating Young English Learners,2017,3.976190476190476,21,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
CURRIC 326,CURRIC,Curriculum and Instruction,326,Language Use and Acquisition in Early Childhood,2017,3.804347826086957,23,0,0,0,0,0,0,0,1,0,0,6,16,0,0,0,0
CURRIC 327,CURRIC,Curriculum and Instruction,327,Methods of Teaching Young English Learners,2017,3.9130434782608696,23,0,0,0,0,0,0,0,1,0,0,1,21,0,0,0,0
CURRIC 328,CURRIC,Curriculum and Instruction,328,Artistic Lives of Children,2017,4.0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
CURRIC 337,CURRIC,Curriculum and Instruction,337,Practicum in Teaching Music,2017,4.0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
CURRIC 338,CURRIC,Curriculum and Instruction,338,The Language of Schooling,2017,3.847826086956522,23,0,0,0,0,0,0,0,0,0,0,5,17,0,0,1,0
CURRIC 339,CURRIC,Curriculum and Instruction,339,Cultural Foundations of Learning and Development,2017,4.0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
CURRIC 359,CURRIC,Curriculum and Instruction,359,Teaching of History and the Other Social Studies,2017,4.0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
CURRIC 362,CURRIC,Curriculum and Instruction,362,Drama for Teaching and Learning,2017,3.986111111111111,33,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0
CURRIC 364,CURRIC,Curriculum and Instruction,364,Introduction to Education,2017,4.0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
CURRIC 365,CURRIC,Curriculum and Instruction,365,Teaching Mathematics in Inclusive Settings,2017,3.9545454545454546,31,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
CURRIC 368,CURRIC,Curriculum and Instruction,368,The Teaching of Reading,2017,3.833333333333333,40,0,1,0,0,0,0,0,1,0,0,3,34,0,0,1,0
CURRIC 369,CURRIC,Curriculum and Instruction,369,The Teaching of Language Arts,2017,3.958333333333333,41,0,0,0,0,0,0,0,0,0,0,1,38,0,1,1,0
CURRIC 370,CURRIC,Curriculum and Instruction,370,Teaching Mathematics,2017,3.982456140350877,63,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0
CURRIC 371,CURRIC,Curriculum and Instruction,371,Teaching Social Studies,2017,3.942028985507246,95,0,1,0,0,0,0,0,0,0,0,5,88,0,0,1,0
CURRIC 372,CURRIC,Curriculum and Instruction,372,Teaching Science,2017,3.7829710144927535,92,0,0,0,0,0,0,0,2,0,0,25,61,0,0,4,0
CURRIC 374,CURRIC,Curriculum and Instruction,374,General Educ Practicum & Instructional Planning for Diverse Learners,2017,3.9166666666666665,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0
CURRIC 375,CURRIC,Curriculum and Instruction,375,Proseminar,2017,3.7106643356643354,153,0,3,1,0,0,0,0,3,0,4,11,124,0,0,7,0
CURRIC 390,CURRIC,Curriculum and Instruction,390,Teaching of Science in Secondary Schools,2017,3.95,14,0,0,0,0,0,0,0,0,0,0,1,9,0,4,0,0
CURRIC 393,CURRIC,Curriculum and Instruction,393,The Teaching of Secondary School Mathematics I,2017,3.6153846153846154,13,0,0,0,0,0,0,0,0,0,0,8,4,0,0,1,0
CURRIC 394,CURRIC,Curriculum and Instruction,394,The Teaching of Secondary School Mathematics II,2017,3.857142857142857,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0
CURRIC 396,CURRIC,Curriculum and Instruction,396,Teaching of English,2017,4.0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
CURRIC 399,CURRIC,Curriculum and Instruction,399,Independent Study,2017,4.0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
CURRIC 420,CURRIC,Curriculum and Instruction,420,Teaching Popular Instrumental Music 1,2017,4.0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
CURRIC 421,CURRIC,Curriculum and Instruction,421,Teaching Popular Instrumental Music 2,2017,3.772727272727273,11,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0
CURRIC 423,CURRIC,Curriculum and Instruction,423,Student Teaching in Art in Elementary Schools,2017,4.0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
CURRIC 424,CURRIC,Curriculum and Instruction,424,Student Teaching in Art in Secondary Schools,2017,4.0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
CURRIC 428,CURRIC,Curriculum and Instruction,428,Program Planning in Family and Consumer Education,2017,3.825,40,0,0,1,0,0,0,0,0,0,0,6,33,0,0,0,0
CURRIC 463,CURRIC,Curriculum and Instruction,463,Seminar in Pre-Kindergarten Through Middle School Teaching,2017,3.992753623188406,65,0,0,0,0,0,0,1,0,0,0,1,63,0,0,0,0
CURRIC 470,CURRIC,Curriculum and Instruction,470,Practicum in Elementary School Art,2017,4.0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
CURRIC 471,CURRIC,Curriculum and Instruction,471,Mathematics for Secondary School Teachers,2017,3.5555555555555554,9,0,0,0,0,0,0,0,1,0,0,1,5,0,0,2,0
CURRIC 493,CURRIC,Curriculum and Instruction,493,Practicum in Secondary School Art,2017,4.0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
CURRIC 501,CURRIC,Curriculum and Instruction,501,Health Information for Teachers,2017,3.895769230769231,102,0,0,0,0,0,0,0,1,0,0,12,86,0,0,3,0
CURRIC 504,CURRIC,Curriculum and Instruction,504,Literacy Assessment and Intervention,2017,4.0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
CURRIC 506,CURRIC,Curriculum and Instruction,506,Strategies for Inclusive Schooling,2017,3.908418219461698,125,0,1,0,0,0,0,0,0,0,1,13,110,0,0,0,0
CURRIC 507,CURRIC,Curriculum and Instruction,507,Inclusive Education in Secondary Schools,2017,3.951612903225806,62,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
CURRIC 525,CURRIC,Curriculum and Instruction,525,Theatre in Education,2017,3.875,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0
CURRIC 542,CURRIC,Curriculum and Instruction,542,Teacher Education About Alcohol and Other Drugs,2017,4.0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
